customer_id,gender,is_senior_citizen,partner,dependents,phone_service,internet_service,contract_type,payment_type,monthly_charges,total_charges,churn,tenure
7404-JLKQG,Female,0,No,No,1,1,0,Electronic check,57.55,161.45,No,2.81
7407-SUJIZ,Male,0,No,No,1,0,0,Mailed check,20.6,541.5,No,26.29
7408-OFWXJ,Female,0,Yes,Yes,2,1,2,Credit card (automatic),89.8,6510.45,No,72.50
7409-JURKQ,Female,0,Yes,No,2,2,1,Bank transfer (automatic),111.8,5809.75,No,51.97
7409-KIUTL,Female,1,No,Yes,1,2,0,Electronic check,71,71,Yes,1.00
7410-KTVFV,Male,0,Yes,No,1,1,0,Mailed check,49.55,878.35,Yes,17.73
7410-OIEDU,Male,0,No,No,1,2,0,Mailed check,79.85,887.35,No,11.11
7410-YTJIK,Female,0,No,No,2,2,0,Mailed check,75.45,480.75,Yes,6.37
7416-CKTEP,Female,0,Yes,No,1,0,2,Bank transfer (automatic),19.6,1134.25,No,57.87
7421-ZLUPA,Female,0,No,No,0,1,0,Mailed check,29.25,226.95,No,7.76
7422-WNBTY,Male,0,Yes,No,2,2,0,Electronic check,93.35,3092,No,33.12
7426-GSWPO,Male,1,No,No,2,2,0,Bank transfer (automatic),103.5,6548.65,No,63.27
7426-RHZGU,Male,0,No,No,1,2,0,Bank transfer (automatic),95.9,827.45,No,8.63
7426-WEIJX,Male,1,Yes,Yes,2,2,0,Electronic check,80.95,4859.1,No,60.03
7427-AUFPY,Male,0,No,No,1,0,2,Credit card (automatic),19.65,1008.7,No,51.33
7432-FFVAR,Female,0,Yes,Yes,1,2,1,Bank transfer (automatic),90.95,4236.6,No,46.58
7434-SHXLS,Female,0,No,No,1,0,0,Mailed check,20.9,20.9,Yes,1.00
7435-ZNUYY,Male,0,No,No,1,0,1,Mailed check,20.6,116.6,No,5.66
7439-DKZTW,Male,0,No,No,1,2,0,Electronic check,80.55,80.55,No,1.00
7442-YGZFK,Male,0,No,No,2,1,0,Credit card (automatic),49.8,49.8,No,1.00
7445-WMRBW,Female,0,No,No,2,1,1,Bank transfer (automatic),73.85,3581.4,No,48.50
7446-KQISO,Male,0,Yes,Yes,2,2,2,Bank transfer (automatic),109.75,4900.65,No,44.65
7446-SFAOA,Female,0,Yes,No,1,0,1,Bank transfer (automatic),19.85,717.5,No,36.15
7446-YPODE,Male,1,No,No,2,1,0,Bank transfer (automatic),60.25,662.95,No,11.00
7449-HVPIV,Male,0,Yes,Yes,2,2,0,Credit card (automatic),90.4,5099.15,No,56.41
7450-NWRTR,Male,1,No,No,2,2,0,Electronic check,99.45,1200.15,Yes,12.07
7452-FOLON,Male,0,No,Yes,2,0,1,Bank transfer (automatic),25.45,958.45,No,37.66
7459-IMVYU,Male,0,No,No,2,1,0,Electronic check,69.95,2657.55,No,37.99
7459-RRWQZ,Female,0,No,No,2,1,0,Bank transfer (automatic),64.65,994.55,Yes,15.38
7460-ITWWP,Female,1,Yes,No,1,2,0,Electronic check,86.1,3861.45,No,44.85
7463-IFMQU,Female,0,Yes,No,1,0,2,Bank transfer (automatic),20.05,1423.65,No,71.00
7465-ZZRVX,Male,0,No,No,1,2,0,Electronic check,70.35,70.35,No,1.00
7469-LKBCI,Male,0,No,No,1,0,2,Credit card (automatic),18.95,326.8,No,17.25
7470-DYNOE,Male,0,No,No,1,1,1,Electronic check,61.1,3357.9,No,54.96
7470-MCQTK,Female,0,Yes,No,0,1,0,Bank transfer (automatic),48.75,633.4,Yes,12.99
7471-MQPOS,Male,1,Yes,Yes,2,1,1,Bank transfer (automatic),72.9,5139.65,No,70.50
7471-WNSUF,Male,0,Yes,No,2,0,1,Bank transfer (automatic),24.15,1505.9,No,62.36
7472-EQOAV,Male,1,Yes,Yes,1,2,1,Bank transfer (automatic),86.7,6179.35,No,71.27
7473-ZBDSN,Female,0,Yes,Yes,1,0,2,Mailed check,18.8,255.55,No,13.59
7479-NITWS,Male,0,No,No,2,2,0,Credit card (automatic),89.35,631.85,Yes,7.07
7480-QNVZJ,Male,1,No,No,2,2,0,Electronic check,95.7,4816.7,Yes,50.33
7480-SPLEF,Male,0,Yes,Yes,2,0,2,Bank transfer (automatic),26,1796.55,No,69.10
7481-ATQQS,Female,1,No,No,2,2,0,Credit card (automatic),90.85,4515.85,Yes,49.71
7483-IQWIB,Male,0,Yes,Yes,2,2,0,Electronic check,92.95,3415.25,No,36.74
7486-KSRVI,Male,0,No,No,2,2,1,Electronic check,100,4211.55,Yes,42.12
7488-MXJIV,Female,0,No,No,2,2,0,Electronic check,85.65,321.65,Yes,3.76
7492-TAFJD,Male,0,Yes,Yes,0,1,2,Mailed check,38.55,280,No,7.26
7493-GVFIO,Male,0,No,No,1,0,2,Credit card (automatic),20.55,1252.85,No,60.97
7493-TPUWZ,Male,0,No,No,2,2,0,Electronic check,79.15,79.15,Yes,1.00
7495-OOKFY,Female,1,Yes,No,2,2,0,Credit card (automatic),80.65,633.3,Yes,7.85
7501-IWUNG,Female,0,Yes,Yes,1,1,2,Bank transfer (automatic),73.8,4616.05,No,62.55
7501-VTYLJ,Female,0,No,Yes,1,1,0,Mailed check,51.55,106.2,No,2.06
7502-BNYGS,Female,0,Yes,No,1,1,0,Credit card (automatic),69.1,3168,No,45.85
7503-EPSZW,Female,0,Yes,Yes,2,0,2,Mailed check,24.05,1559.15,No,64.83
7503-MIOGA,Female,1,Yes,No,2,1,2,Bank transfer (automatic),89.85,6697.35,No,74.54
7503-QQRVF,Male,1,Yes,No,1,2,0,Credit card (automatic),74.3,1178.25,Yes,15.86
7503-ZGUZJ,Male,0,No,No,2,2,0,Mailed check,84.65,84.65,Yes,1.00
7504-UWHNB,Male,0,No,No,1,2,0,Electronic check,69.75,1729.35,No,24.79
7508-DQAKK,Female,0,No,No,2,1,2,Credit card (automatic),86.4,5442.05,No,62.99
7508-KBIMB,Male,0,Yes,Yes,1,1,1,Credit card (automatic),56.25,1454.25,No,25.85
7508-MYBOG,Male,0,Yes,No,2,2,0,Electronic check,86.1,1235.55,Yes,14.35
7508-SMHXL,Female,1,No,No,2,2,0,Credit card (automatic),89,1288.3,No,14.48
7511-YMXVQ,Male,0,No,No,0,1,0,Electronic check,45.4,418.8,Yes,9.22
7515-LODFU,Male,1,No,No,1,0,2,Credit card (automatic),20.3,1356.3,No,66.81
7516-GMHUV,Male,1,Yes,No,2,2,2,Credit card (automatic),105.05,5163.3,No,49.15
7517-LDMPS,Female,0,No,No,1,2,0,Electronic check,84.6,1017.35,No,12.03
7517-SAWMO,Female,0,Yes,No,1,2,0,Electronic check,73.2,1441.1,Yes,19.69
7519-JTWQH,Female,0,No,No,2,2,2,Bank transfer (automatic),110.5,7455.45,No,67.47
7520-HQWJU,Female,0,Yes,Yes,2,1,0,Bank transfer (automatic),67.45,4508.65,No,66.84
7521-AFHAB,Female,0,Yes,Yes,1,1,0,Mailed check,44.8,220.45,No,4.92
7521-YXVZY,Male,0,No,Yes,1,0,0,Mailed check,19.95,58.3,No,2.92
7524-VRLPL,Male,1,No,No,2,1,2,Credit card (automatic),74.1,5031,No,67.89
7526-BEZQB,Male,0,No,No,2,2,0,Electronic check,96.05,1148.1,Yes,11.95
7526-IVLYU,Male,0,No,No,1,0,0,Mailed check,19.65,68.35,No,3.48
7527-QNRUS,Male,0,Yes,Yes,2,0,2,Mailed check,25.15,412.6,No,16.41
7529-ZDFXI,Male,1,Yes,No,2,2,0,Electronic check,89.85,4925.35,No,54.82
7530-HDYDS,Female,0,No,No,1,2,0,Credit card (automatic),84.25,3264.5,Yes,38.75
7531-GQHME,Male,0,No,No,1,0,0,Credit card (automatic),20.05,265.45,No,13.24
7534-BFESC,Male,1,No,No,2,2,0,Electronic check,76.1,1712.7,Yes,22.51
7537-CBQUZ,Male,1,No,No,2,2,0,Bank transfer (automatic),109.4,7031.45,No,64.27
7537-RBWEA,Female,0,No,No,0,1,0,Mailed check,25.15,25.15,No,1.00
7538-GWHML,Female,0,No,No,1,2,0,Electronic check,69.65,145.15,Yes,2.08
7541-YLXCL,Male,0,No,No,1,1,1,Mailed check,65.4,2498.4,Yes,38.20
7542-CYDDM,Male,0,No,No,1,0,0,Mailed check,20.05,358.5,No,17.88
7544-ZVIKX,Male,0,Yes,Yes,2,2,1,Bank transfer (automatic),105.05,6004.85,No,57.16
7547-EKNFS,Male,0,Yes,No,2,2,0,Bank transfer (automatic),95.25,3959.35,Yes,41.57
7548-SEPYI,Female,0,No,No,1,2,0,Electronic check,96.25,512.45,Yes,5.32
7549-MYGPK,Female,0,Yes,Yes,2,2,0,Electronic check,100.55,6215.35,Yes,61.81
7550-WIQVA,Male,0,Yes,Yes,2,2,1,Electronic check,108.25,5431.4,No,50.17
7551-DACSP,Male,0,Yes,Yes,1,1,0,Mailed check,55.3,324.25,Yes,5.86
7551-JOHTI,Female,0,No,No,1,0,0,Mailed check,19.5,19.5,Yes,1.00
7552-KEYGT,Male,0,Yes,No,1,0,2,Bank transfer (automatic),19.55,520.55,No,26.63
7554-AKDQF,Female,0,Yes,No,1,1,0,Mailed check,45.65,323.45,No,7.09
7554-NEWDD,Male,0,No,No,2,0,2,Bank transfer (automatic),25.7,251.6,No,9.79
7558-IMLMT,Male,0,Yes,Yes,1,0,2,Mailed check,20.8,1411.9,No,67.88
7560-QJAVJ,Female,0,No,No,1,1,2,Bank transfer (automatic),79.6,5589.45,No,70.22
7560-QRBXH,Female,0,No,Yes,1,0,1,Mailed check,19.95,936.7,No,46.95
7562-GSUHK,Female,0,No,No,1,2,0,Credit card (automatic),93.2,1573.7,Yes,16.89
7562-UXTPG,Female,0,No,No,1,2,0,Mailed check,70.15,886.7,No,12.64
7563-BIUPC,Male,0,No,No,1,2,0,Electronic check,80.6,415.55,Yes,5.16
7564-GHCVB,Female,0,Yes,Yes,2,2,2,Bank transfer (automatic),79.05,5730.7,No,72.49
7566-DSRLQ,Female,0,Yes,No,2,2,2,Electronic check,110.15,7998.8,No,72.62
7567-ECMCM,Male,0,No,No,1,2,0,Credit card (automatic),79.85,2001,No,25.06
7568-PODML,Male,0,No,No,0,1,0,Mailed check,45.3,45.3,Yes,1.00
7569-NMZYQ,Female,0,Yes,Yes,2,2,2,Bank transfer (automatic),118.75,8672.45,No,73.03
7570-WELNY,Female,0,Yes,No,2,2,2,Bank transfer (automatic),84.7,5711.05,No,67.43
7571-YXDAD,Female,0,No,No,2,2,0,Credit card (automatic),74.9,147.15,Yes,1.96
7572-KPVKK,Male,0,No,Yes,2,2,2,Electronic check,104.05,6590.5,No,63.34
7576-ASEJU,Female,0,Yes,Yes,1,1,1,Credit card (automatic),74.7,3187.65,No,42.67
7576-JMYWV,Female,1,Yes,Yes,2,2,0,Electronic check,110.2,4972.1,No,45.12
7576-OYWBN,Male,1,No,No,2,2,0,Electronic check,76.05,231.8,Yes,3.05
7577-SWIFR,Male,0,No,No,1,2,0,Electronic check,89.25,89.25,No,1.00
7579-KKLOE,Male,0,Yes,Yes,2,1,2,Mailed check,91.25,6589.6,No,72.21
7579-OOPEC,Female,1,Yes,No,1,1,0,Credit card (automatic),50.15,115.1,Yes,2.30
7580-UGXNC,Female,1,No,No,1,1,0,Mailed check,54.85,104.2,Yes,1.90
7581-EBBOU,Female,0,No,No,1,1,1,Credit card (automatic),70.15,4224.7,No,60.22
7586-ZATGZ,Male,0,No,No,2,2,0,Electronic check,84.9,3369.05,No,39.68
7587-AOVVU,Male,0,Yes,Yes,2,2,0,Electronic check,100.75,2793.55,No,27.73
7587-RZNME,Male,0,No,No,1,1,0,Electronic check,43.3,123.65,Yes,2.86
7590-VHVEG,Female,0,Yes,No,0,1,0,Electronic check,29.85,29.85,No,1.00
7593-JNWRU,Male,0,Yes,Yes,1,1,0,Bank transfer (automatic),44.6,260.8,Yes,5.85
7593-XFKDI,Male,0,No,No,1,1,0,Mailed check,46.3,46.3,Yes,1.00
7594-LZNWR,Male,1,No,No,1,2,0,Credit card (automatic),69.15,2275.1,No,32.90
7594-RQHXR,Female,0,No,Yes,1,2,0,Electronic check,79.6,79.6,Yes,1.00
7595-EHCDL,Male,0,Yes,Yes,0,1,0,Credit card (automatic),50.6,1653.45,No,32.68
7595-EUIVN,Female,0,No,No,1,2,0,Electronic check,75.8,75.8,Yes,1.00
7596-IIWYC,Female,0,No,No,1,0,2,Bank transfer (automatic),20.25,538.2,No,26.58
7596-LDUXP,Female,0,No,No,1,2,1,Credit card (automatic),85.15,979.05,No,11.50
7596-ZYWBB,Female,0,No,No,1,1,2,Mailed check,59.6,3739.8,No,62.75
7598-UAASY,Male,0,Yes,No,1,2,0,Electronic check,76.4,151.8,Yes,1.99
7599-FKVXZ,Male,0,Yes,No,2,2,0,Bank transfer (automatic),106.15,4512.7,Yes,42.51
7599-NTMDP,Female,0,Yes,Yes,0,1,2,Bank transfer (automatic),48.7,3008.55,No,61.78
7601-DHFWZ,Female,0,No,No,2,0,2,Credit card (automatic),24,1183.05,No,49.29
7601-GNDYK,Male,0,Yes,Yes,1,0,2,Mailed check,19.6,686.95,No,35.05
7601-WFVZV,Male,0,No,No,1,0,0,Mailed check,19.55,19.55,No,1.00
7602-DBTOU,Female,0,Yes,No,1,0,2,Mailed check,19.6,1416.5,No,72.27
7602-MVRMB,Female,0,Yes,Yes,2,2,2,Bank transfer (automatic),110.45,8058.85,No,72.96
7603-USHJS,Male,0,No,Yes,2,2,0,Credit card (automatic),73.75,871.4,Yes,11.82
7605-BDWDC,Female,0,No,No,0,1,2,Bank transfer (automatic),49.85,1520.1,No,30.49
7605-SNLQG,Female,0,Yes,No,1,1,0,Credit card (automatic),50.25,2221.55,No,44.21
7606-BPHHN,Male,0,No,No,1,0,2,Credit card (automatic),19.8,1468.75,No,74.18
7607-QKKTJ,Male,0,Yes,Yes,2,2,1,Credit card (automatic),95,4368.85,No,45.99
7608-RGIRO,Male,0,No,Yes,2,0,2,Mailed check,24.4,1413,No,57.91
7609-NRNCA,Female,0,No,No,1,0,1,Mailed check,19.55,280.85,No,14.37
7609-YBPXG,Male,0,No,No,2,1,2,Bank transfer (automatic),87.1,4735.2,No,54.37
7610-TVOPG,Male,0,No,No,2,0,0,Electronic check,26.35,378.6,No,14.37
7611-YKYTC,Male,0,Yes,Yes,1,2,0,Bank transfer (automatic),75,1573.95,No,20.99
7613-LLQFO,Male,0,No,No,2,2,0,Electronic check,84.45,1059.55,Yes,12.55
7614-QVWQL,Male,0,Yes,Yes,0,1,1,Bank transfer (automatic),51.8,2541.25,Yes,49.06
7615-ESMYF,Female,0,Yes,No,0,1,0,Electronic check,44.6,97.1,Yes,2.18
7617-EYGLW,Male,0,No,No,1,0,0,Electronic check,19.45,19.45,No,1.00
7619-ODSGN,Male,0,Yes,Yes,2,1,0,Electronic check,54.75,1338.15,Yes,24.44
7619-PLRLP,Female,0,Yes,No,2,1,1,Bank transfer (automatic),74.1,3833.95,No,51.74
7621-VPNET,Female,0,Yes,No,2,2,0,Credit card (automatic),85.9,3729.75,No,43.42
7622-FWGEW,Male,1,Yes,No,1,1,2,Bank transfer (automatic),85.65,4824.45,No,56.33
7622-NXQZR,Male,0,No,No,0,1,0,Credit card (automatic),30.1,810.85,No,26.94
7623-HKYRK,Male,0,No,Yes,1,0,0,Mailed check,19.7,111.65,No,5.67
7623-TRNQN,Male,0,No,Yes,1,1,0,Mailed check,49.9,49.9,Yes,1.00
7625-XCQRH,Female,0,No,No,2,2,0,Electronic check,76.5,837.95,Yes,10.95
7627-JKIAZ,Female,0,Yes,No,2,2,0,Credit card (automatic),78.95,2839.65,Yes,35.97
7629-WFGLW,Female,1,Yes,No,2,2,1,Electronic check,95.65,5471.75,No,57.21
7629-WIXZF,Female,0,No,No,1,1,1,Electronic check,59.1,369.25,No,6.25
7632-MNYOY,Male,1,No,No,2,2,1,Credit card (automatic),110.9,7432.05,Yes,67.02
7632-YUTXB,Female,0,Yes,Yes,1,0,1,Mailed check,20.05,520.1,No,25.94
7633-MVPUY,Male,0,Yes,No,1,1,2,Electronic check,59.75,3450.15,No,57.74
7634-HLQJR,Female,0,Yes,Yes,1,0,2,Credit card (automatic),20.05,1016.7,No,50.71
7634-WSWDB,Female,0,No,Yes,0,1,0,Electronic check,38.5,330.8,No,8.59
7636-OWBPG,Male,1,No,No,0,1,0,Credit card (automatic),29.35,381.2,No,12.99
7636-PEPNS,Female,0,Yes,Yes,1,1,1,Mailed check,44.1,2413.05,No,54.72
7636-XUHWW,Male,0,No,No,1,0,0,Credit card (automatic),19.9,33.7,No,1.69
7638-QVMVY,Female,0,No,No,1,2,0,Electronic check,79,522.95,Yes,6.62
7639-LIAYI,Male,0,No,No,2,1,2,Credit card (automatic),79.75,4217.8,No,52.89
7639-OPLNG,Male,0,Yes,Yes,2,1,2,Bank transfer (automatic),79.25,5731.85,No,72.33
7639-SUPCW,Female,0,No,No,1,1,0,Credit card (automatic),48.8,1054.6,Yes,21.61
7641-EUYET,Male,1,Yes,Yes,2,2,0,Electronic check,100.7,4541.2,Yes,45.10
7641-TQFHN,Male,0,No,Yes,2,2,2,Mailed check,100.55,3895.35,No,38.74
7643-RCHXS,Female,0,Yes,Yes,1,0,2,Electronic check,19.35,1263.85,No,65.32
7644-OMVMY,Male,0,Yes,Yes,1,0,2,Mailed check,19.85,,No,0.00
7647-GYYKX,Female,0,Yes,Yes,1,0,2,Bank transfer (automatic),20.35,1092.35,No,53.68
7649-PHJVR,Male,0,No,No,1,0,1,Mailed check,19.5,226.8,No,11.63
7649-SIJJF,Male,0,Yes,No,2,1,2,Mailed check,80.1,5585.4,No,69.73
7654-YWJUF,Male,0,Yes,No,1,2,1,Bank transfer (automatic),84.25,3539.25,No,42.01
7657-DYEPJ,Male,1,No,No,1,1,1,Credit card (automatic),70.15,2497.35,Yes,35.60
7658-UYUQS,Male,1,Yes,No,1,2,0,Bank transfer (automatic),86.55,1857.25,No,21.46
7660-HDPJV,Female,0,No,No,1,2,0,Electronic check,69.2,69.2,Yes,1.00
7661-CPURM,Male,0,No,No,1,2,1,Credit card (automatic),87.7,1725.95,No,19.68
7663-CUXZB,Male,0,Yes,No,2,2,2,Electronic check,113.75,6561.25,No,57.68
7663-RGWBC,Male,0,No,No,1,1,0,Mailed check,44.15,44.15,Yes,1.00
7663-YJHSN,Female,0,Yes,No,2,2,2,Bank transfer (automatic),103.95,7556.9,No,72.70
7663-ZTEGJ,Male,0,No,Yes,2,2,1,Credit card (automatic),100.55,2830.45,No,28.15
7665-NKLAV,Female,0,Yes,Yes,0,1,2,Credit card (automatic),40.65,1547.35,No,38.07
7665-TOALD,Female,0,No,No,1,2,0,Electronic check,69.6,69.6,Yes,1.00
7665-VIGUD,Male,0,No,No,1,0,1,Mailed check,20.35,176.3,No,8.66
7666-WKRON,Female,0,No,No,1,2,2,Electronic check,80.45,3201.55,Yes,39.80
7668-XCFYV,Female,1,Yes,No,2,2,0,Electronic check,92.55,1614.7,No,17.45
7669-LCRSD,Male,0,Yes,Yes,1,1,0,Mailed check,56.3,628.65,No,11.17
7670-ZBPOQ,Female,0,Yes,No,2,1,1,Bank transfer (automatic),61.05,3478.75,No,56.98
7672-VFMXZ,Male,0,Yes,No,1,1,0,Electronic check,55.7,3171.6,No,56.94
7673-BQGKU,Female,0,Yes,Yes,1,0,2,Bank transfer (automatic),20.15,1337.5,No,66.38
7673-LPRNY,Female,0,No,No,2,1,1,Electronic check,78.55,1843.05,No,23.46
7674-YTAFD,Female,0,No,No,1,2,1,Bank transfer (automatic),79.95,2684.85,No,33.58
7675-OZCZG,Female,1,No,No,1,1,0,Electronic check,45,127.1,Yes,2.82
7677-SJJJK,Male,0,Yes,Yes,1,0,1,Credit card (automatic),19.9,153.95,No,7.74
7682-AZNDK,Male,0,Yes,Yes,1,2,0,Electronic check,89.85,3091.75,No,34.41
7683-CBDKJ,Male,0,Yes,Yes,1,1,0,Electronic check,65.45,937.6,Yes,14.33
7684-XSZIY,Male,0,Yes,Yes,2,0,2,Bank transfer (automatic),24.3,1643.25,No,67.62
7688-AWMDX,Male,0,Yes,No,1,1,2,Bank transfer (automatic),54.5,3778.2,No,69.32
7690-KPNCU,Male,0,Yes,Yes,1,1,1,Credit card (automatic),73.05,4688.65,No,64.18
7691-KGKGP,Male,0,Yes,Yes,1,1,0,Credit card (automatic),65,3363.8,No,51.75
7691-XVTZH,Female,0,Yes,No,2,2,2,Bank transfer (automatic),89.95,5974.3,No,66.42
7693-LCKZL,Male,0,Yes,Yes,2,2,0,Electronic check,80.15,385,Yes,4.80
7693-QPEFS,Male,1,No,No,2,2,0,Bank transfer (automatic),72.95,3829.75,No,52.50
7694-VLBWQ,Male,0,Yes,No,2,2,1,Electronic check,104.1,7040.85,Yes,67.64
7695-PKLCZ,Female,0,No,No,1,0,2,Credit card (automatic),20.5,1424.9,No,69.51
7696-AMHOD,Female,0,Yes,Yes,1,1,1,Credit card (automatic),78,3824.2,No,49.03
7696-CFTAT,Male,0,Yes,Yes,1,0,2,Bank transfer (automatic),19.8,726.1,No,36.67
7698-YFGEZ,Male,0,No,No,1,0,0,Mailed check,20,20,No,1.00
7703-ZEKEF,Male,0,No,No,2,2,0,Electronic check,81,1917.1,Yes,23.67
7706-DZNKK,Male,0,No,No,1,0,0,Credit card (automatic),20.45,237.3,No,11.60
7706-YLMQA,Female,0,No,No,1,0,1,Bank transfer (automatic),19.7,1341.5,No,68.10
7707-PYBBH,Male,0,No,No,1,1,0,Mailed check,61.9,2647.1,No,42.76
7710-JSYOA,Female,0,Yes,Yes,2,2,2,Bank transfer (automatic),93.3,6398.05,No,68.58
7711-GQBZC,Female,0,Yes,Yes,2,0,2,Bank transfer (automatic),24.7,1810.55,No,73.30
7711-YIJWC,Male,0,Yes,Yes,1,1,1,Bank transfer (automatic),84.9,5264.5,No,62.01
7714-YXSMB,Female,0,No,No,2,2,0,Bank transfer (automatic),100.5,2599.95,No,25.87
7716-YTYHG,Female,0,Yes,Yes,2,2,1,Mailed check,82.05,4029.95,Yes,49.12
7717-BICXI,Male,0,Yes,Yes,1,0,2,Mailed check,20.55,1205.05,No,58.64
7718-RXDGG,Male,0,Yes,No,1,2,0,Bank transfer (automatic),68.6,1108.6,No,16.16
7718-UPSKJ,Female,0,Yes,No,1,2,1,Credit card (automatic),106.4,7251.9,No,68.16
7721-DVEKZ,Female,0,No,No,1,0,0,Mailed check,19.65,19.65,No,1.00
7721-JXEAW,Male,0,Yes,No,0,1,0,Bank transfer (automatic),41.05,2452.7,Yes,59.75
7722-CVFXN,Male,0,Yes,Yes,2,2,1,Electronic check,105.2,5637.85,No,53.59
7722-VJRQD,Male,0,Yes,Yes,0,1,2,Bank transfer (automatic),60.95,4549.05,No,74.64
7727-SHVZV,Female,0,No,No,1,0,0,Bank transfer (automatic),19.5,150.35,No,7.71
7729-JTEEC,Male,0,Yes,Yes,1,1,0,Electronic check,44.5,90.05,No,2.02
7729-XBTWX,Male,0,Yes,Yes,1,0,2,Mailed check,19.75,1344.5,No,68.08
7730-CLDSV,Female,0,Yes,Yes,2,2,2,Bank transfer (automatic),98.65,7129.45,No,72.27
7730-IUTDZ,Male,0,No,No,1,2,0,Electronic check,75.2,3198.6,Yes,42.53
7733-UDMTP,Female,1,No,No,0,1,0,Electronic check,55,3094.05,No,56.26
7734-DBOAI,Female,0,Yes,Yes,0,1,0,Electronic check,40.1,40.1,Yes,1.00
7739-LAXOG,Female,0,Yes,Yes,2,2,0,Bank transfer (automatic),91.05,2954.5,Yes,32.45
7740-BTPUX,Male,1,Yes,No,2,2,2,Electronic check,113.6,6292.7,No,55.39
7740-KKCXF,Male,0,Yes,No,0,1,0,Credit card (automatic),30.05,1529.45,No,50.90
7742-MYPGI,Female,0,Yes,Yes,1,1,0,Mailed check,48.8,297.35,No,6.09
7743-EXURX,Male,0,Yes,Yes,1,1,0,Electronic check,51.05,415.05,Yes,8.13
7746-AWNQW,Female,0,No,No,0,1,0,Mailed check,35.75,961.4,No,26.89
7746-QYVCO,Male,0,Yes,Yes,1,1,1,Mailed check,55.85,857.8,No,15.36
7748-UMTRK,Female,1,No,Yes,2,2,0,Electronic check,101.3,2974.5,No,29.36
7750-EYXWZ,Female,0,No,No,0,1,1,Electronic check,60.65,743.3,No,12.26
7752-XUSCI,Female,0,No,No,2,2,0,Electronic check,105.9,6396.45,Yes,60.40
7753-USQYQ,Male,0,No,No,1,1,1,Electronic check,64.2,3627.3,No,56.50
7754-IXRMC,Female,0,No,No,1,1,0,Mailed check,45.35,45.35,No,1.00
7758-UJWYS,Male,0,Yes,Yes,0,1,2,Electronic check,40.55,1325.85,No,32.70
7758-XKCBS,Male,0,No,No,0,1,0,Electronic check,29.7,438.25,Yes,14.76
7760-OYPDY,Female,0,No,No,1,2,0,Electronic check,80.65,144.15,Yes,1.79
7762-ONLJY,Female,0,Yes,Yes,1,0,1,Mailed check,19.7,94.45,No,4.79
7762-URZQH,Male,0,Yes,No,2,2,2,Credit card (automatic),106.05,6981.35,Yes,65.83
7764-BDPEE,Male,0,No,Yes,1,0,0,Mailed check,20.85,60.65,No,2.91
7765-LWVVH,Female,0,Yes,Yes,2,2,2,Electronic check,95.1,6843.15,No,71.96
7766-CLTIC,Female,0,No,No,1,1,0,Mailed check,60.95,629.55,No,10.33
7767-UXAGJ,Male,0,No,No,2,1,0,Electronic check,50.45,50.45,Yes,1.00
7771-CFQRQ,Female,0,Yes,Yes,1,1,2,Bank transfer (automatic),63.8,3007.25,No,47.14
7771-ZONAT,Male,0,No,No,0,1,2,Bank transfer (automatic),56.75,1304.85,No,22.99
7774-OJSXI,Male,0,No,No,2,2,1,Electronic check,103.45,3066.45,Yes,29.64
7776-QGYJC,Female,0,Yes,Yes,1,2,0,Bank transfer (automatic),81.5,3107.3,No,38.13
7776-QWNFX,Male,1,Yes,No,1,1,0,Bank transfer (automatic),50.4,1527.5,Yes,30.31
7777-UNYHB,Female,0,Yes,Yes,1,0,0,Credit card (automatic),20.1,232.4,No,11.56
7779-LGOVN,Male,1,Yes,No,2,2,0,Electronic check,86.65,856.65,Yes,9.89
7779-ORAEL,Male,1,Yes,No,2,1,2,Credit card (automatic),75.15,3480.35,No,46.31
7780-OTDSO,Male,0,Yes,No,2,2,0,Electronic check,99.4,1742.95,Yes,17.53
7781-EWARA,Male,0,Yes,Yes,0,1,1,Electronic check,60.35,4138.7,No,68.58
7781-HVGMK,Female,0,Yes,Yes,0,1,2,Credit card (automatic),65.2,4784.45,No,73.38
7783-YKGDV,Female,0,No,No,2,2,0,Bank transfer (automatic),99.7,1238.45,Yes,12.42
7785-RDVIG,Female,0,Yes,Yes,1,0,0,Mailed check,19.3,54.7,No,2.83
7786-WBJYI,Female,0,No,No,2,2,0,Bank transfer (automatic),77.95,305.55,Yes,3.92
7787-BNTZM,Male,0,No,No,1,0,0,Bank transfer (automatic),20.15,130.5,No,6.48
7789-CRUVC,Female,1,Yes,No,2,2,0,Credit card (automatic),94.2,5895.45,No,62.58
7789-HKSBS,Female,1,Yes,No,2,2,1,Bank transfer (automatic),105.2,4599.15,No,43.72
7794-JASDG,Male,0,No,No,1,1,0,Mailed check,50.75,50.75,No,1.00
7795-CFOCW,Male,0,No,No,0,1,1,Bank transfer (automatic),42.3,1840.75,No,43.52
7797-EJMDP,Female,0,No,No,1,1,0,Bank transfer (automatic),66.05,574.5,No,8.70
7798-JVXYM,Female,0,No,No,1,1,0,Electronic check,69.65,921.4,No,13.23
7799-DSEWS,Male,0,No,No,1,1,0,Electronic check,68.35,1299.8,No,19.02
7799-LGRDP,Female,0,No,No,2,0,2,Credit card (automatic),25.7,1188.2,No,46.23
7801-CEDNV,Male,0,Yes,No,1,1,1,Credit card (automatic),48.7,1421.75,No,29.19
7801-KICAO,Female,0,No,No,2,2,0,Electronic check,74.15,1345.75,No,18.15
